,Datetime,Zone,actual,pred
12773,2015-06-28 15:00:00,Theater District,44.0,82.32628000000001
12774,2015-06-28 15:00:00,Two Bridges,31.0,25.941957000000002
12775,2015-06-28 15:00:00,Upper East Side,291.0,269.469936
12776,2015-06-28 15:00:00,Upper West Side,216.0,194.44399399999998
12777,2015-06-28 15:00:00,Vinegar Hill,20.0,17.694862
12778,2015-06-28 15:00:00,Washington Heights,30.0,29.394169999999995
12779,2015-06-28 15:00:00,West Village,107.0,174.956254
12780,2015-06-28 15:00:00,Williamsburg,141.0,247.353422
12781,2015-06-28 15:00:00,Windsor Terrace,5.0,7.2427306
12782,2015-06-28 15:00:00,Woodhaven,4.0,2.9019542
12783,2015-06-28 15:00:00,Woodside,15.0,6.925265
12784,2015-06-28 16:00:00,Astoria,48.0,46.971182
12785,2015-06-28 16:00:00,Battery Park City,38.0,46.880142
12786,2015-06-28 16:00:00,Bay Ridge,16.0,11.982338
12787,2015-06-28 16:00:00,Bayside,5.0,3.0525713
12788,2015-06-28 16:00:00,Bedford-Stuyvesant,69.0,53.842657700000004
12789,2015-06-28 16:00:00,Belmont,6.0,4.2272625
12790,2015-06-28 16:00:00,Bensonhurst,7.0,3.046954
12791,2015-06-28 16:00:00,Boerum Hill,19.0,25.051376
12792,2015-06-28 16:00:00,Borough Park,9.0,6.1165233
12793,2015-06-28 16:00:00,Brooklyn Heights,27.0,38.193676
12794,2015-06-28 16:00:00,Brownsville,3.0,2.9090466
12795,2015-06-28 16:00:00,Bushwick,74.0,77.594759
12796,2015-06-28 16:00:00,Canarsie,4.0,4.9899216
12797,2015-06-28 16:00:00,Carroll Gardens,9.0,16.165561999999998
12798,2015-06-28 16:00:00,Central Park,13.0,23.952389
12799,2015-06-28 16:00:00,Chelsea,266.0,240.98592000000002
12800,2015-06-28 16:00:00,Chinatown,18.0,14.762172
12801,2015-06-28 16:00:00,Civic Center,86.0,122.56118000000001
12802,2015-06-28 16:00:00,Clinton Hill,155.0,173.601248
12803,2015-06-28 16:00:00,Cobble Hill,13.0,9.364848
12804,2015-06-28 16:00:00,Columbia St,2.0,3.841954
12805,2015-06-28 16:00:00,Concourse,3.0,11.82961
12806,2015-06-28 16:00:00,Corona,4.0,3.5901358
12807,2015-06-28 16:00:00,Crown Heights,51.0,49.319925
12808,2015-06-28 16:00:00,Ditmars Steinway,27.0,17.366129
12809,2015-06-28 16:00:00,Downtown Brooklyn,26.0,17.322763000000002
12810,2015-06-28 16:00:00,Dyker Heights,8.0,3.958528
12811,2015-06-28 16:00:00,East Elmhurst,6.0,7.3934608
12812,2015-06-28 16:00:00,East Flatbush,3.0,16.792722299999998
12813,2015-06-28 16:00:00,East Harlem,34.0,40.144264
12814,2015-06-28 16:00:00,East New York,5.0,6.743326700000001
12815,2015-06-28 16:00:00,East Village,138.0,175.422476
12816,2015-06-28 16:00:00,Elmhurst,11.0,13.9285043
12817,2015-06-28 16:00:00,Financial District,110.0,104.728407
12818,2015-06-28 16:00:00,Flatbush,22.0,22.29999
12819,2015-06-28 16:00:00,Flatiron District,66.0,82.2541
12820,2015-06-28 16:00:00,Flatlands,6.0,5.803941200000001
12821,2015-06-28 16:00:00,Flushing,14.0,11.6087496
12822,2015-06-28 16:00:00,Forest Hills,16.0,16.313295
12823,2015-06-28 16:00:00,Fort Greene,30.0,28.111845000000002
12824,2015-06-28 16:00:00,Glendale,3.0,3.6271796000000003
12825,2015-06-28 16:00:00,Gowanus,20.0,15.805306
12826,2015-06-28 16:00:00,Gramercy,114.0,230.04506
12827,2015-06-28 16:00:00,Greenpoint,51.0,50.643944
12828,2015-06-28 16:00:00,Greenwich Village,93.0,149.766573
12829,2015-06-28 16:00:00,Harlem,58.0,72.8565486
12830,2015-06-28 16:00:00,Inwood,4.0,6.5355124
12831,2015-06-28 16:00:00,Jackson Heights,23.0,19.91169
12832,2015-06-28 16:00:00,Jamaica,9.0,5.4247723
12833,2015-06-28 16:00:00,Jamaica Hills,2.0,4.1512733
12834,2015-06-28 16:00:00,John F. Kennedy International Airport,163.0,180.07935
12835,2015-06-28 16:00:00,Kensington,8.0,4.57715
12836,2015-06-28 16:00:00,Kew Gardens,2.0,4.532975700000001
12837,2015-06-28 16:00:00,Kew Gardens Hills,2.0,3.2072911
12838,2015-06-28 16:00:00,Kips Bay,53.0,39.809948
12839,2015-06-28 16:00:00,LaGuardia Airport,151.0,172.42673
12840,2015-06-28 16:00:00,Little Italy,65.0,92.809494
12841,2015-06-28 16:00:00,Long Island City,37.0,34.0607563
12842,2015-06-28 16:00:00,Lower East Side,73.0,71.37965
12843,2015-06-28 16:00:00,Marine Park,6.0,2.8644697999999997
12844,2015-06-28 16:00:00,Maspeth,3.0,5.1628532
12845,2015-06-28 16:00:00,Middle Village,8.0,3.6017747000000004
12846,2015-06-28 16:00:00,Midtown,342.0,558.85473
12847,2015-06-28 16:00:00,Midwood,4.0,6.7026243
12848,2015-06-28 16:00:00,Morningside Heights,26.0,25.428629
12849,2015-06-28 16:00:00,Murray Hill,66.0,76.76531
12850,2015-06-28 16:00:00,Navy Yard,1.0,3.4801044
12851,2015-06-28 16:00:00,North Riverdale,1.0,4.011515
12852,2015-06-28 16:00:00,Park Slope,72.0,60.369663
12853,2015-06-28 16:00:00,Port Morris,7.0,4.330497
12854,2015-06-28 16:00:00,Prospect Heights,18.0,25.101751
12855,2015-06-28 16:00:00,Prospect-Lefferts Gardens,16.0,14.009922
12856,2015-06-28 16:00:00,Red Hook,17.0,13.416286
12857,2015-06-28 16:00:00,Rego Park,2.0,6.68377
12858,2015-06-28 16:00:00,Richmond Hill,8.0,3.2086892000000002
12859,2015-06-28 16:00:00,Ridgewood,9.0,8.974358
12860,2015-06-28 16:00:00,Sheepshead Bay,1.0,5.8234167
12861,2015-06-28 16:00:00,SoHo,80.0,118.557008
12862,2015-06-28 16:00:00,South Ozone Park,4.0,3.8451946000000006
12863,2015-06-28 16:00:00,Spuyten Duyvil,8.0,6.594676
12864,2015-06-28 16:00:00,Stuyvesant Town,21.0,26.431684000000004
12865,2015-06-28 16:00:00,Sunnyside,20.0,19.755997
12866,2015-06-28 16:00:00,Sunset Park,18.0,17.5655347
12867,2015-06-28 16:00:00,Theater District,54.0,95.66821999999999
12868,2015-06-28 16:00:00,Two Bridges,22.0,28.167469
12869,2015-06-28 16:00:00,Upper East Side,293.0,305.835115
12870,2015-06-28 16:00:00,Upper West Side,231.0,237.573823
12871,2015-06-28 16:00:00,Vinegar Hill,10.0,18.244670000000003
12872,2015-06-28 16:00:00,Washington Heights,36.0,29.452392000000003
12873,2015-06-28 16:00:00,West Village,107.0,213.486334
12874,2015-06-28 16:00:00,Williamsburg,155.0,259.376574
12875,2015-06-28 16:00:00,Windsor Terrace,7.0,7.915845399999999
12876,2015-06-28 16:00:00,Woodhaven,1.0,2.9052522
12877,2015-06-28 16:00:00,Woodside,9.0,7.116008
12878,2015-06-28 17:00:00,Astoria,37.0,44.654967
12879,2015-06-28 17:00:00,Battery Park City,39.0,43.796318
12880,2015-06-28 17:00:00,Bay Ridge,12.0,12.240834
12881,2015-06-28 17:00:00,Bayside,4.0,2.8532553
12882,2015-06-28 17:00:00,Bedford-Stuyvesant,49.0,52.3840318
12883,2015-06-28 17:00:00,Belmont,3.0,3.7366598
12884,2015-06-28 17:00:00,Bensonhurst,1.0,2.753839
12885,2015-06-28 17:00:00,Boerum Hill,27.0,24.500961
12886,2015-06-28 17:00:00,Borough Park,5.0,5.817089
12887,2015-06-28 17:00:00,Brooklyn Heights,34.0,34.361156
12888,2015-06-28 17:00:00,Brownsville,4.0,2.7593174
12889,2015-06-28 17:00:00,Bushwick,51.0,75.722349
12890,2015-06-28 17:00:00,Canarsie,8.0,4.6480026
12891,2015-06-28 17:00:00,Carroll Gardens,16.0,13.801901
12892,2015-06-28 17:00:00,Central Park,15.0,18.921001
12893,2015-06-28 17:00:00,Chelsea,326.0,241.69695000000002
12894,2015-06-28 17:00:00,Chinatown,15.0,13.139169
12895,2015-06-28 17:00:00,Civic Center,101.0,117.575966
12896,2015-06-28 17:00:00,Clinton Hill,144.0,171.317543
12897,2015-06-28 17:00:00,Cobble Hill,14.0,8.582858
12898,2015-06-28 17:00:00,Columbia St,6.0,3.9576342
12899,2015-06-28 17:00:00,Concourse,4.0,10.744261
12900,2015-06-28 17:00:00,Corona,2.0,3.1303758999999998
12901,2015-06-28 17:00:00,Crown Heights,57.0,46.95111300000001
12902,2015-06-28 17:00:00,Ditmars Steinway,36.0,16.710438
12903,2015-06-28 17:00:00,Downtown Brooklyn,17.0,16.114283
12904,2015-06-28 17:00:00,Dyker Heights,5.0,3.2428155
12905,2015-06-28 17:00:00,East Elmhurst,6.0,7.037033999999999
12906,2015-06-28 17:00:00,East Flatbush,15.0,15.240654400000002
12907,2015-06-28 17:00:00,East Harlem,36.0,38.579153000000005
12908,2015-06-28 17:00:00,East New York,7.0,5.909343
12909,2015-06-28 17:00:00,East Village,131.0,172.41294800000003
12910,2015-06-28 17:00:00,Elmhurst,15.0,12.7749082
12911,2015-06-28 17:00:00,Financial District,96.0,97.170667
12912,2015-06-28 17:00:00,Flatbush,18.0,20.022081
12913,2015-06-28 17:00:00,Flatiron District,78.0,80.59817
12914,2015-06-28 17:00:00,Flatlands,6.0,5.5585113
12915,2015-06-28 17:00:00,Flushing,12.0,11.0202298
12916,2015-06-28 17:00:00,Forest Hills,16.0,15.77329
12917,2015-06-28 17:00:00,Fort Greene,18.0,26.452666999999998
12918,2015-06-28 17:00:00,Glendale,3.0,3.656448
12919,2015-06-28 17:00:00,Gowanus,21.0,14.388235
12920,2015-06-28 17:00:00,Gramercy,123.0,222.30445500000002
12921,2015-06-28 17:00:00,Greenpoint,36.0,49.645638
12922,2015-06-28 17:00:00,Greenwich Village,101.0,153.66995
12923,2015-06-28 17:00:00,Harlem,78.0,67.963925
12924,2015-06-28 17:00:00,Inwood,2.0,6.056632
12925,2015-06-28 17:00:00,Jackson Heights,24.0,17.685366000000002
12926,2015-06-28 17:00:00,Jamaica,8.0,5.572785400000001
12927,2015-06-28 17:00:00,Jamaica Hills,5.0,3.7197980000000004
12928,2015-06-28 17:00:00,John F. Kennedy International Airport,140.0,177.15372
12929,2015-06-28 17:00:00,Kensington,6.0,4.084549
12930,2015-06-28 17:00:00,Kew Gardens,8.0,4.0730949999999995
12931,2015-06-28 17:00:00,Kew Gardens Hills,4.0,2.7357624
12932,2015-06-28 17:00:00,Kips Bay,44.0,38.315296000000004
12933,2015-06-28 17:00:00,LaGuardia Airport,117.0,164.26685
12934,2015-06-28 17:00:00,Little Italy,86.0,90.737526
12935,2015-06-28 17:00:00,Long Island City,28.0,32.2734024
12936,2015-06-28 17:00:00,Lower East Side,90.0,70.03914
12937,2015-06-28 17:00:00,Marine Park,3.0,2.8325675
12938,2015-06-28 17:00:00,Maspeth,3.0,5.073387599999999
12939,2015-06-28 17:00:00,Middle Village,2.0,3.2930083
12940,2015-06-28 17:00:00,Midtown,404.0,541.880855
12941,2015-06-28 17:00:00,Midwood,5.0,5.613551999999999
12942,2015-06-28 17:00:00,Morningside Heights,11.0,21.64188
12943,2015-06-28 17:00:00,Murray Hill,74.0,66.294624
12944,2015-06-28 17:00:00,Navy Yard,3.0,3.3830462
12945,2015-06-28 17:00:00,North Riverdale,4.0,3.179677
12946,2015-06-28 17:00:00,Park Slope,61.0,56.30214300000001
12947,2015-06-28 17:00:00,Port Morris,7.0,4.3269954
12948,2015-06-28 17:00:00,Prospect Heights,11.0,23.446835
12949,2015-06-28 17:00:00,Prospect-Lefferts Gardens,10.0,14.185745
12950,2015-06-28 17:00:00,Red Hook,12.0,12.849607
12951,2015-06-28 17:00:00,Rego Park,5.0,5.8021519999999995
12952,2015-06-28 17:00:00,Richmond Hill,5.0,2.8459369999999997
12953,2015-06-28 17:00:00,Ridgewood,9.0,9.640493
12954,2015-06-28 17:00:00,Sheepshead Bay,4.0,5.452892299999999
12955,2015-06-28 17:00:00,SoHo,107.0,111.066613
12956,2015-06-28 17:00:00,South Ozone Park,3.0,3.6516294
12957,2015-06-28 17:00:00,Spuyten Duyvil,8.0,6.024801
12958,2015-06-28 17:00:00,Stuyvesant Town,28.0,24.235209
12959,2015-06-28 17:00:00,Sunnyside,11.0,17.285772
12960,2015-06-28 17:00:00,Sunset Park,16.0,15.7019922
12961,2015-06-28 17:00:00,Theater District,56.0,89.780464
12962,2015-06-28 17:00:00,Two Bridges,35.0,27.644372999999998
12963,2015-06-28 17:00:00,Upper East Side,265.0,261.01647399999996
12964,2015-06-28 17:00:00,Upper West Side,222.0,218.916287
12965,2015-06-28 17:00:00,Vinegar Hill,13.0,17.024132
12966,2015-06-28 17:00:00,Washington Heights,48.0,28.064807000000002
12967,2015-06-28 17:00:00,West Village,120.0,214.07994000000002
12968,2015-06-28 17:00:00,Williamsburg,148.0,242.583066
12969,2015-06-28 17:00:00,Windsor Terrace,4.0,7.410137
12970,2015-06-28 17:00:00,Woodhaven,3.0,2.6307213
12971,2015-06-28 17:00:00,Woodside,5.0,6.761004
12972,2015-06-28 18:00:00,Astoria,47.0,47.040253
12973,2015-06-28 18:00:00,Battery Park City,51.0,45.451588
12974,2015-06-28 18:00:00,Bay Ridge,16.0,13.420276999999999
12975,2015-06-28 18:00:00,Bayside,3.0,2.9703374
12976,2015-06-28 18:00:00,Bedford-Stuyvesant,48.0,57.1311794
12977,2015-06-28 18:00:00,Belmont,2.0,4.0017095000000005
12978,2015-06-28 18:00:00,Bensonhurst,7.0,3.086132
12979,2015-06-28 18:00:00,Boerum Hill,26.0,24.53642
12980,2015-06-28 18:00:00,Borough Park,1.0,6.357532
12981,2015-06-28 18:00:00,Brooklyn Heights,41.0,33.40462
12982,2015-06-28 18:00:00,Brownsville,5.0,2.913882
12983,2015-06-28 18:00:00,Bushwick,63.0,82.98192
12984,2015-06-28 18:00:00,Canarsie,12.0,5.0520916
12985,2015-06-28 18:00:00,Carroll Gardens,13.0,14.096572
12986,2015-06-28 18:00:00,Central Park,30.0,16.244179000000003
12987,2015-06-28 18:00:00,Chelsea,293.0,255.68324
12988,2015-06-28 18:00:00,Chinatown,20.0,13.268939999999999
12989,2015-06-28 18:00:00,Civic Center,78.0,122.90218
12990,2015-06-28 18:00:00,Clinton Hill,189.0,173.630279
12991,2015-06-28 18:00:00,Cobble Hill,7.0,9.168764999999999
12992,2015-06-28 18:00:00,Columbia St,2.0,4.784674
12993,2015-06-28 18:00:00,Concourse,7.0,13.979173000000001
12994,2015-06-28 18:00:00,Corona,6.0,3.5016456
12995,2015-06-28 18:00:00,Crown Heights,65.0,49.065076000000005
12996,2015-06-28 18:00:00,Ditmars Steinway,28.0,18.131346
12997,2015-06-28 18:00:00,Downtown Brooklyn,18.0,15.919355
12998,2015-06-28 18:00:00,Dyker Heights,7.0,3.4031519999999995
12999,2015-06-28 18:00:00,East Elmhurst,10.0,7.6868114
13000,2015-06-28 18:00:00,East Flatbush,13.0,16.9315463
13001,2015-06-28 18:00:00,East Harlem,40.0,38.808735
13002,2015-06-28 18:00:00,East New York,6.0,6.5812936
13003,2015-06-28 18:00:00,East Village,140.0,185.965732
13004,2015-06-28 18:00:00,Elmhurst,7.0,13.657492699999999
13005,2015-06-28 18:00:00,Financial District,91.0,97.59860499999999
13006,2015-06-28 18:00:00,Flatbush,17.0,20.014977
13007,2015-06-28 18:00:00,Flatiron District,99.0,80.14471
13008,2015-06-28 18:00:00,Flatlands,11.0,6.0208497
13009,2015-06-28 18:00:00,Flushing,6.0,11.014985999999999
13010,2015-06-28 18:00:00,Forest Hills,14.0,16.110834
13011,2015-06-28 18:00:00,Fort Greene,35.0,26.486978999999998
13012,2015-06-28 18:00:00,Glendale,3.0,4.316713
13013,2015-06-28 18:00:00,Gowanus,18.0,14.265505
13014,2015-06-28 18:00:00,Gramercy,107.0,223.79125
13015,2015-06-28 18:00:00,Greenpoint,46.0,54.909797999999995
13016,2015-06-28 18:00:00,Greenwich Village,101.0,156.38248
13017,2015-06-28 18:00:00,Harlem,70.0,70.58140399999999
13018,2015-06-28 18:00:00,Inwood,3.0,6.2592287
13019,2015-06-28 18:00:00,Jackson Heights,23.0,19.109779999999997
13020,2015-06-28 18:00:00,Jamaica,11.0,5.3153586
13021,2015-06-28 18:00:00,Jamaica Hills,0.0,3.9284297999999995
13022,2015-06-28 18:00:00,John F. Kennedy International Airport,164.0,192.52336
13023,2015-06-28 18:00:00,Kensington,5.0,4.633679
13024,2015-06-28 18:00:00,Kew Gardens,5.0,4.0759635
13025,2015-06-28 18:00:00,Kew Gardens Hills,4.0,2.9718419999999997
13026,2015-06-28 18:00:00,Kips Bay,49.0,41.037354
13027,2015-06-28 18:00:00,LaGuardia Airport,167.0,164.75993
13028,2015-06-28 18:00:00,Little Italy,71.0,91.50299999999999
13029,2015-06-28 18:00:00,Long Island City,45.0,33.065977000000004
13030,2015-06-28 18:00:00,Lower East Side,78.0,73.53396
13031,2015-06-28 18:00:00,Marine Park,5.0,3.1763144
13032,2015-06-28 18:00:00,Maspeth,7.0,5.682569
13033,2015-06-28 18:00:00,Middle Village,4.0,3.6782284
13034,2015-06-28 18:00:00,Midtown,471.0,521.079308
13035,2015-06-28 18:00:00,Midwood,8.0,6.3535004
13036,2015-06-28 18:00:00,Morningside Heights,15.0,22.673445
13037,2015-06-28 18:00:00,Murray Hill,71.0,69.02192
13038,2015-06-28 18:00:00,Navy Yard,1.0,3.1322297999999997
13039,2015-06-28 18:00:00,North Riverdale,5.0,3.137937
13040,2015-06-28 18:00:00,Park Slope,79.0,59.136627000000004
13041,2015-06-28 18:00:00,Port Morris,2.0,4.3376884
13042,2015-06-28 18:00:00,Prospect Heights,13.0,24.587864
13043,2015-06-28 18:00:00,Prospect-Lefferts Gardens,14.0,14.77191
13044,2015-06-28 18:00:00,Red Hook,16.0,13.06524
13045,2015-06-28 18:00:00,Rego Park,4.0,6.2306376
13046,2015-06-28 18:00:00,Richmond Hill,3.0,2.9235115
13047,2015-06-28 18:00:00,Ridgewood,11.0,10.327436
13048,2015-06-28 18:00:00,Sheepshead Bay,3.0,5.9823580000000005
13049,2015-06-28 18:00:00,SoHo,88.0,108.82661
13050,2015-06-28 18:00:00,South Ozone Park,4.0,3.789603
13051,2015-06-28 18:00:00,Spuyten Duyvil,8.0,6.4549017
13052,2015-06-28 18:00:00,Stuyvesant Town,31.0,24.980656
13053,2015-06-28 18:00:00,Sunnyside,20.0,17.659927
13054,2015-06-28 18:00:00,Sunset Park,17.0,15.90607
13055,2015-06-28 18:00:00,Theater District,93.0,88.30415
13056,2015-06-28 18:00:00,Two Bridges,23.0,27.556614
13057,2015-06-28 18:00:00,Upper East Side,290.0,266.377321
13058,2015-06-28 18:00:00,Upper West Side,205.0,228.61473700000005
13059,2015-06-28 18:00:00,Vinegar Hill,18.0,16.914720000000003
13060,2015-06-28 18:00:00,Washington Heights,37.0,28.398485
13061,2015-06-28 18:00:00,West Village,118.0,236.72299
13062,2015-06-28 18:00:00,Williamsburg,165.0,258.909503
13063,2015-06-28 18:00:00,Windsor Terrace,7.0,7.569439
13064,2015-06-28 18:00:00,Woodhaven,2.0,2.7872279
13065,2015-06-28 18:00:00,Woodside,8.0,7.238573599999999
13066,2015-06-28 19:00:00,Astoria,39.0,46.98418100000001
13067,2015-06-28 19:00:00,Battery Park City,56.0,48.67131
13068,2015-06-28 19:00:00,Bay Ridge,6.0,14.023003
13069,2015-06-28 19:00:00,Bayside,2.0,2.954699
13070,2015-06-28 19:00:00,Bedford-Stuyvesant,55.0,58.276065599999995
13071,2015-06-28 19:00:00,Belmont,2.0,3.5668004
13072,2015-06-28 19:00:00,Bensonhurst,4.0,3.159226
13073,2015-06-28 19:00:00,Boerum Hill,24.0,26.586025
13074,2015-06-28 19:00:00,Borough Park,1.0,6.931448
13075,2015-06-28 19:00:00,Brooklyn Heights,25.0,32.034172
13076,2015-06-28 19:00:00,Brownsville,3.0,3.0643492
13077,2015-06-28 19:00:00,Bushwick,52.0,83.722004
13078,2015-06-28 19:00:00,Canarsie,7.0,5.596218599999999
13079,2015-06-28 19:00:00,Carroll Gardens,12.0,14.479104999999999
13080,2015-06-28 19:00:00,Central Park,24.0,12.443904
13081,2015-06-28 19:00:00,Chelsea,183.0,244.90959
13082,2015-06-28 19:00:00,Chinatown,15.0,12.980697
13083,2015-06-28 19:00:00,Civic Center,102.0,119.36676000000001
13084,2015-06-28 19:00:00,Clinton Hill,175.0,178.63732399999998
13085,2015-06-28 19:00:00,Cobble Hill,7.0,10.03531
13086,2015-06-28 19:00:00,Columbia St,3.0,5.6114955
13087,2015-06-28 19:00:00,Concourse,35.0,14.861813
13088,2015-06-28 19:00:00,Corona,4.0,3.2780194
13089,2015-06-28 19:00:00,Crown Heights,52.0,49.357202
13090,2015-06-28 19:00:00,Ditmars Steinway,12.0,18.656921
13091,2015-06-28 19:00:00,Downtown Brooklyn,25.0,16.527142
13092,2015-06-28 19:00:00,Dyker Heights,3.0,3.1560189999999997
13093,2015-06-28 19:00:00,East Elmhurst,4.0,7.373151299999999
13094,2015-06-28 19:00:00,East Flatbush,15.0,16.637795
13095,2015-06-28 19:00:00,East Harlem,41.0,39.684166000000005
13096,2015-06-28 19:00:00,East New York,5.0,6.7087593
13097,2015-06-28 19:00:00,East Village,143.0,199.34970099999998
13098,2015-06-28 19:00:00,Elmhurst,7.0,14.1075195
13099,2015-06-28 19:00:00,Financial District,85.0,93.9683335
13100,2015-06-28 19:00:00,Flatbush,10.0,20.926264
13101,2015-06-28 19:00:00,Flatiron District,59.0,79.89372
13102,2015-06-28 19:00:00,Flatlands,7.0,6.2044725
13103,2015-06-28 19:00:00,Flushing,16.0,10.305065
13104,2015-06-28 19:00:00,Forest Hills,24.0,16.29851
13105,2015-06-28 19:00:00,Fort Greene,28.0,29.00968
13106,2015-06-28 19:00:00,Glendale,4.0,4.3830175
13107,2015-06-28 19:00:00,Gowanus,19.0,13.476339999999999
13108,2015-06-28 19:00:00,Gramercy,126.0,222.40264200000001
13109,2015-06-28 19:00:00,Greenpoint,41.0,56.342316000000004
13110,2015-06-28 19:00:00,Greenwich Village,90.0,156.54018000000002
13111,2015-06-28 19:00:00,Harlem,46.0,71.038043
13112,2015-06-28 19:00:00,Inwood,4.0,6.5109477
13113,2015-06-28 19:00:00,Jackson Heights,30.0,19.196571
13114,2015-06-28 19:00:00,Jamaica,4.0,5.107167
13115,2015-06-28 19:00:00,Jamaica Hills,3.0,3.6854365
13116,2015-06-28 19:00:00,John F. Kennedy International Airport,111.0,187.20938
13117,2015-06-28 19:00:00,Kensington,7.0,4.724492
13118,2015-06-28 19:00:00,Kew Gardens,4.0,4.414095400000001
13119,2015-06-28 19:00:00,Kew Gardens Hills,3.0,3.0923991
13120,2015-06-28 19:00:00,Kips Bay,48.0,42.64866
13121,2015-06-28 19:00:00,LaGuardia Airport,125.0,165.68614
13122,2015-06-28 19:00:00,Little Italy,48.0,92.602974
13123,2015-06-28 19:00:00,Long Island City,30.0,35.8277377
13124,2015-06-28 19:00:00,Lower East Side,92.0,71.6358
13125,2015-06-28 19:00:00,Marine Park,4.0,3.3269443999999995
13126,2015-06-28 19:00:00,Maspeth,1.0,5.828544
13127,2015-06-28 19:00:00,Middle Village,2.0,3.9238023999999996
13128,2015-06-28 19:00:00,Midtown,501.0,503.595255
13129,2015-06-28 19:00:00,Midwood,6.0,6.950545
13130,2015-06-28 19:00:00,Morningside Heights,14.0,22.144901
13131,2015-06-28 19:00:00,Murray Hill,79.0,71.16308000000001
13132,2015-06-28 19:00:00,Navy Yard,4.0,2.7341912
13133,2015-06-28 19:00:00,North Riverdale,4.0,2.5725453
13134,2015-06-28 19:00:00,Park Slope,56.0,58.780719999999995
13135,2015-06-28 19:00:00,Port Morris,4.0,4.22063
13136,2015-06-28 19:00:00,Prospect Heights,24.0,24.735958
13137,2015-06-28 19:00:00,Prospect-Lefferts Gardens,9.0,14.774185000000001
13138,2015-06-28 19:00:00,Red Hook,17.0,11.2147455
13139,2015-06-28 19:00:00,Rego Park,5.0,6.174221
13140,2015-06-28 19:00:00,Richmond Hill,3.0,3.1148963
13141,2015-06-28 19:00:00,Ridgewood,14.0,11.005411
13142,2015-06-28 19:00:00,Sheepshead Bay,7.0,6.2141867
13143,2015-06-28 19:00:00,SoHo,106.0,105.49475000000001
13144,2015-06-28 19:00:00,South Ozone Park,2.0,3.8682332
13145,2015-06-28 19:00:00,Spuyten Duyvil,4.0,6.2371387
13146,2015-06-28 19:00:00,Stuyvesant Town,30.0,26.421095
13147,2015-06-28 19:00:00,Sunnyside,12.0,16.90841
13148,2015-06-28 19:00:00,Sunset Park,23.0,14.7504024
13149,2015-06-28 19:00:00,Theater District,64.0,91.3796
13150,2015-06-28 19:00:00,Two Bridges,31.0,28.77109
13151,2015-06-28 19:00:00,Upper East Side,266.0,272.173388
13152,2015-06-28 19:00:00,Upper West Side,200.0,228.69799
13153,2015-06-28 19:00:00,Vinegar Hill,16.0,17.006655
13154,2015-06-28 19:00:00,Washington Heights,20.0,29.741355000000002
13155,2015-06-28 19:00:00,West Village,123.0,240.515896
13156,2015-06-28 19:00:00,Williamsburg,175.0,248.34865200000002
13157,2015-06-28 19:00:00,Windsor Terrace,10.0,8.5536
13158,2015-06-28 19:00:00,Woodhaven,0.0,3.0875325
13159,2015-06-28 19:00:00,Woodside,6.0,7.255406
13160,2015-06-28 20:00:00,Astoria,40.0,46.492732499999995
13161,2015-06-28 20:00:00,Battery Park City,39.0,50.511757
13162,2015-06-28 20:00:00,Bay Ridge,11.0,14.822021
13163,2015-06-28 20:00:00,Bayside,5.0,2.677249
13164,2015-06-28 20:00:00,Bedford-Stuyvesant,65.0,58.926148500000004
13165,2015-06-28 20:00:00,Belmont,5.0,2.824503
13166,2015-06-28 20:00:00,Bensonhurst,6.0,2.6813613999999997
13167,2015-06-28 20:00:00,Boerum Hill,31.0,26.181599
13168,2015-06-28 20:00:00,Borough Park,5.0,6.4769864
13169,2015-06-28 20:00:00,Brooklyn Heights,29.0,29.9683
13170,2015-06-28 20:00:00,Brownsville,2.0,2.9457035
13171,2015-06-28 20:00:00,Bushwick,57.0,85.52463
13172,2015-06-28 20:00:00,Canarsie,5.0,5.4435205
13173,2015-06-28 20:00:00,Carroll Gardens,9.0,13.745195
13174,2015-06-28 20:00:00,Central Park,12.0,9.1741295
13175,2015-06-28 20:00:00,Chelsea,180.0,223.297936
13176,2015-06-28 20:00:00,Chinatown,21.0,12.549227
13177,2015-06-28 20:00:00,Civic Center,110.0,125.08417
13178,2015-06-28 20:00:00,Clinton Hill,164.0,174.836923
13179,2015-06-28 20:00:00,Cobble Hill,9.0,10.214061000000001
13180,2015-06-28 20:00:00,Columbia St,6.0,5.678031
13181,2015-06-28 20:00:00,Concourse,38.0,15.748976
13182,2015-06-28 20:00:00,Corona,6.0,2.9213113999999996
13183,2015-06-28 20:00:00,Crown Heights,47.0,48.005876
13184,2015-06-28 20:00:00,Ditmars Steinway,7.0,17.737555
13185,2015-06-28 20:00:00,Downtown Brooklyn,18.0,15.296428
13186,2015-06-28 20:00:00,Dyker Heights,4.0,2.7408454
13187,2015-06-28 20:00:00,East Elmhurst,8.0,6.624747800000001
13188,2015-06-28 20:00:00,East Flatbush,17.0,16.0817786
13189,2015-06-28 20:00:00,East Harlem,31.0,38.343058
13190,2015-06-28 20:00:00,East New York,8.0,6.697032000000001
13191,2015-06-28 20:00:00,East Village,142.0,216.055147
13192,2015-06-28 20:00:00,Elmhurst,13.0,13.2523625
13193,2015-06-28 20:00:00,Financial District,78.0,93.51942499999998
13194,2015-06-28 20:00:00,Flatbush,12.0,19.63547
13195,2015-06-28 20:00:00,Flatiron District,70.0,80.115486
