,Datetime,Zone,actual,pred,rmse
326,2015-06-23 03:00:00,Greenwich Village,28.0,15.4332094,44.57258963031684
327,2015-06-23 03:00:00,Harlem,52.0,30.31362816,18.839138010850796
328,2015-06-23 03:00:00,Inwood,2.0,0.76491445,2.56368632024328
329,2015-06-23 03:00:00,Jackson Heights,5.0,1.405044,3.9105130539795634
330,2015-06-23 03:00:00,Jamaica,1.0,0.8229902,2.927932161053261
331,2015-06-23 03:00:00,Jamaica Hills,2.0,0.8880688,2.0896635847445157
332,2015-06-23 03:00:00,John F. Kennedy International Airport,0.0,15.436606,28.66237962196128
333,2015-06-23 03:00:00,Kensington,2.0,0.5000299,2.2467806009703097
334,2015-06-23 03:00:00,Kew Gardens,1.0,0.45108230000000005,2.2318208141581013
335,2015-06-23 03:00:00,Kew Gardens Hills,1.0,1.004629,1.7471500002345406
336,2015-06-23 03:00:00,Kips Bay,2.0,3.5823832,14.415848831734474
337,2015-06-23 03:00:00,LaGuardia Airport,0.0,4.711847,35.51771457190974
